COURSE,E10_GRADE_12,E10_GRADE_10,E10_GRADE_7,E10_GRADE_4,E10_GRADE_02,E10_GRADE_00,E10_GRADE_MINUS_3,E10_PASSED,E10_FAILED,E10_ABSENT
02941,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
02943,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
02944,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
02945,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
02946,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
02947,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
02948,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
02949,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
02950,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
02951,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
02952,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
02953,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
02954,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
02955,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
02956,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
02957,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
02959,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
02960,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
02961,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
02962,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
02964,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
02966,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
02967,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
02969,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
02970,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
02971,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
02972,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
02973,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
02975,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
02976,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
02977,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
02978,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
02979,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
02980,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
02981,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
02982,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
02983,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
02985,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
02986,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
02G01,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
02G02,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
02G03,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
02G04,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
02G05,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
02G06,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
02G07,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
02G08,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
02G09,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
02G10,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
10018,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
10020,0,0,0,2,0,5,2,No data,No data,2
10022,0,1,4,3,6,3,5,No data,No data,2
10024,0,0,0,3,4,3,1,No data,No data,No data
10030,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
10031,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
10033,3,7,7,13,9,19,9,No data,No data,7
10034,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
10035,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
10036,8,7,9,10,13,10,0,No data,No data,2
10037,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
10041,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
10044,3,6,21,8,8,9,1,No data,No data,1
10050,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
10052,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
10054,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
10060,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
10062,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
10063,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
10065,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
10080,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
10081,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
10102,0,0,1,2,1,3,0,No data,No data,No data
10103,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
10104,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
10112,8,7,5,8,6,9,0,No data,No data,4
10122,4,7,5,3,1,1,0,No data,No data,3
10200,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
10208,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
10209,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
10220,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
10240,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
10250,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
10255,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
10260,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
10302,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
10303,3,7,11,9,8,5,0,No data,No data,3
10304,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
10305,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
10306,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
10307,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
10308,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
10311,No data,No data,No data,No data,No data,No data,No data,6,0,4
10313,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
10314,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
10315,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
10316,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
10317,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
10318,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
10319,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
10321,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
10323,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
10325,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
10326,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
10327,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
10331,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
10333,7,3,5,2,4,0,0,No data,No data,5
10336,4,2,0,2,1,0,0,No data,No data,3
10337,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
10339,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
10345,3,3,4,3,4,2,1,No data,No data,4
10346,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
10347,1,3,5,2,3,1,1,No data,No data,1
10350,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
